pixel,value
3.179300000000000000e+04,-8.178710937500000000e-03
3.179400000000000000e+04,-3.729378477146383375e-07
3.179500000000000000e+04,-6.917191202693447680e+17
3.179600000000000000e+04,-2.724192528938826409e+34
3.179700000000000000e+04,-1.599284633032947900e-24
3.179800000000000000e+04,-9.767467854544520378e-04
3.179900000000000000e+04,8.961132787662157086e-17
3.180000000000000000e+04,3.973655571254397501e-10
3.180100000000000000e+04,-6.071771960705518723e-03
3.180200000000000000e+04,-1.696853610187578728e-37
3.180300000000000000e+04,1.575162430101865261e-36
3.180400000000000000e+04,3.806412000000000000e+06
3.180500000000000000e+04,-1.927272192000000000e+09
3.180600000000000000e+04,-1.207839075804386761e+25
3.180700000000000000e+04,-2.100950073344000000e+12
3.180800000000000000e+04,9.063872824606720000e+14
3.180900000000000000e+04,-1.349669222490776087e-23
3.181000000000000000e+04,-3.992508209194056690e-05
3.181100000000000000e+04,-2.858473540812800000e+13
3.181200000000000000e+04,-1.618977647544212482e-36
3.181300000000000000e+04,8.178710937500000000e-03
3.181400000000000000e+04,-2.326641274903168386e-33
3.181500000000000000e+04,5.681863095776732000e-18
3.181600000000000000e+04,-5.144916502949857534e-36
3.181700000000000000e+04,2.941287014993494126e-24
3.181800000000000000e+04,-2.406264410273993570e-14
3.181900000000000000e+04,1.236266742679605548e-20
3.182000000000000000e+04,1.149716004729270935e-01
3.182100000000000000e+04,6.109158536009625742e+29
3.182200000000000000e+04,1.299704783628664013e+25
3.182300000000000000e+04,-7.987022399902343750e-06
3.182400000000000000e+04,-7.067970365818509722e+19
3.182500000000000000e+04,-4.187794944000000000e+09
3.182600000000000000e+04,-1.776178564768762780e-35
3.182700000000000000e+04,4.618104943593381861e-12
3.182800000000000000e+04,4.658073084469195311e+36
3.182900000000000000e+04,1.856664776802062988e+00
3.183000000000000000e+04,1.534801130797311893e+35
3.183100000000000000e+04,8.191242752000000000e+09
3.183200000000000000e+04,1.048675902016974745e+29
3.183300000000000000e+04,-2.905661822261151883e-17
3.183400000000000000e+04,-3.285346843316581754e-31
3.183500000000000000e+04,-6.129996639246595654e+29
3.183600000000000000e+04,-2.900674873940124782e+26
3.183700000000000000e+04,-1.201582050140226690e-14
3.183800000000000000e+04,6.858445121055096832e+18
3.183900000000000000e+04,1.405835397383303417e+28
3.184000000000000000e+04,1.230564552974632349e+23
3.184100000000000000e+04,-2.479154091284447107e-27
3.184200000000000000e+04,5.059787350530645133e+30
3.184300000000000000e+04,-7.093900933254765340e-21
3.184400000000000000e+04,1.183770364150404930e-04
3.184500000000000000e+04,4.456388231168000000e+12
3.184600000000000000e+04,1.321783747698646039e-05
3.184700000000000000e+04,1.878143470951712424e+22
3.184800000000000000e+04,-1.754403426238423708e-17
3.184900000000000000e+04,-1.555078148301342219e-18
3.185000000000000000e+04,-1.170563379917137197e+36
3.185100000000000000e+04,-2.038600463867187500e+03
3.185200000000000000e+04,-6.330506533841416777e-17
3.185300000000000000e+04,-2.093750000000000000e+00
3.185400000000000000e+04,1.199319563624369486e-37
3.185500000000000000e+04,-3.197528984887133670e+28
3.185600000000000000e+04,-9.598964427113617975e-20
3.185700000000000000e+04,-1.121062096877594401e-22
3.185800000000000000e+04,1.001615163129856000e+15
3.185900000000000000e+04,9.684751020124326441e+28
3.186000000000000000e+04,-7.572312190773842351e-26
3.186100000000000000e+04,1.675645762588828802e-05
3.186200000000000000e+04,8.401974276283182975e-38
3.186300000000000000e+04,-1.731909407532901694e-24
3.186400000000000000e+04,7.516154365561078521e-11
3.186500000000000000e+04,2.518140695961790243e-10
3.186600000000000000e+04,-5.208309877943653049e-15
3.186700000000000000e+04,3.738002665735696340e-37
3.186800000000000000e+04,-2.764284101130949722e-23
3.186900000000000000e+04,4.021215703350939405e-24
3.187000000000000000e+04,3.384964948054403067e-04
3.187100000000000000e+04,5.971050341451941690e-15
3.187200000000000000e+04,9.367525707837603840e+17
3.187300000000000000e+04,-3.046807250939309597e-11
3.187400000000000000e+04,1.146015311710060810e-19
3.187500000000000000e+04,1.405811826767703731e+33
3.187600000000000000e+04,-7.631463919973488514e+30
3.187700000000000000e+04,3.149114810722512506e-22
3.187800000000000000e+04,1.767813750000000000e+06
3.187900000000000000e+04,-4.379079835293425704e-13
3.188000000000000000e+04,-3.419240358166333951e-36
3.188100000000000000e+04,4.481775972517071667e-36
3.188200000000000000e+04,7.939614861465090698e-35
3.188300000000000000e+04,-1.996755599975585938e-06
3.188400000000000000e+04,-1.811546099206320668e-25
3.188500000000000000e+04,3.337068249593683710e-20
3.188600000000000000e+04,-7.027582569207879715e-07
3.188700000000000000e+04,1.389623032099635200e+16
3.188800000000000000e+04,-7.854651663430394426e-17
3.188900000000000000e+04,3.394841747485115515e-35
3.189000000000000000e+04,-3.460960870143026114e-04
3.189100000000000000e+04,-1.037585856000000000e+09
3.189200000000000000e+04,-6.789318968182029741e+24
3.189300000000000000e+04,-3.194808959960937500e-05
3.189400000000000000e+04,2.385017614992387380e-20
3.189500000000000000e+04,1.277404626520706188e-09
3.189600000000000000e+04,-8.145200742400000000e+11
3.189700000000000000e+04,1.781009255235584000e+15
3.189800000000000000e+04,3.067371229713207804e-27
3.189900000000000000e+04,-1.929967656250000000e+05
3.190000000000000000e+04,-2.547262912523876619e-21
3.190100000000000000e+04,3.415733043200000000e+11
3.190200000000000000e+04,6.256355000000000000e+05
3.190300000000000000e+04,4.452913785879468174e+37
3.190400000000000000e+04,-1.498133793403519230e-39
3.190500000000000000e+04,-3.849394829558150377e-07
3.190600000000000000e+04,-1.031010875000000000e+06
3.190700000000000000e+04,-9.429719481057280000e+14
3.190800000000000000e+04,-9.721718030016487282e-20
3.190900000000000000e+04,5.477495631485422285e-25
3.191000000000000000e+04,1.835600952148437500e+03
3.191100000000000000e+04,3.334335280764559690e+29
3.191200000000000000e+04,3.677585336845368147e-04
3.191300000000000000e+04,1.473345581219840000e+14
3.191400000000000000e+04,2.061841128911450834e+33
3.191500000000000000e+04,-7.432353276120955143e-15
3.191600000000000000e+04,5.018589481679423594e-26
3.191700000000000000e+04,3.874001068397171788e-14
3.191800000000000000e+04,-3.699490749939712000e+15
3.191900000000000000e+04,-1.011539082432601728e-24
3.192000000000000000e+04,1.194723212660658143e+21
3.192100000000000000e+04,-4.313808850044105741e-36
3.192200000000000000e+04,1.454783032554279357e+32
3.192300000000000000e+04,1.227817847393453121e-10
3.192400000000000000e+04,-1.779411461219449565e-35
3.192500000000000000e+04,3.361099213361740112e-02
3.192600000000000000e+04,-1.223896665838622524e+29
3.192700000000000000e+04,-4.275345293020206437e-19
3.192800000000000000e+04,-8.084781393702312916e+34
3.192900000000000000e+04,2.482247656250000000e+05
3.193000000000000000e+04,4.829923827965980354e-14
3.193100000000000000e+04,-1.447548792493295838e+29
3.193200000000000000e+04,7.979342013519907795e-13
3.193300000000000000e+04,-3.046807250939309597e-11
3.193400000000000000e+04,1.476811294781610329e-13
3.193500000000000000e+04,-2.594200305190333186e-36
3.193600000000000000e+04,3.053212022625464116e+37
3.193700000000000000e+04,-3.824631331961968014e-28
3.193800000000000000e+04,-4.917805836148866350e-22
3.193900000000000000e+04,1.004097360000000000e+08
3.194000000000000000e+04,-3.971313184795265800e-20
3.194100000000000000e+04,1.301099613152509317e+29
3.194200000000000000e+04,1.124178765662725701e+32
3.194300000000000000e+04,-6.743901193214180416e+32
3.194400000000000000e+04,7.256233496616548434e+20
3.194500000000000000e+04,1.394519217360013345e-32
3.194600000000000000e+04,1.030245248000000000e+09
3.194700000000000000e+04,-2.403427318381285608e+27
3.194800000000000000e+04,-5.164186145631438889e-20
3.194900000000000000e+04,6.954329291276214390e+22
3.195000000000000000e+04,3.622056079328057012e+35
3.195100000000000000e+04,2.703914869783830000e-10
3.195200000000000000e+04,5.957804551064981023e-20
3.195300000000000000e+04,-1.533385601127106478e+20
3.195400000000000000e+04,2.955870628356933594e-01
3.195500000000000000e+04,7.946669375000000000e+05
3.195600000000000000e+04,-9.983344003558158875e-03
3.195700000000000000e+04,1.805615889606276752e+34
3.195800000000000000e+04,-2.235842434305567490e+22
3.195900000000000000e+04,-3.084321791711428278e-18
3.196000000000000000e+04,7.503727001582855406e+35
3.196100000000000000e+04,4.166963100433349609e-01
3.196200000000000000e+04,-2.441213493247148154e-24
3.196300000000000000e+04,-2.531188434818129835e+24
3.196400000000000000e+04,1.890967173427335335e-15
3.196500000000000000e+04,-1.436896240234375000e+03
3.196600000000000000e+04,-1.531811584000000000e+09
3.196700000000000000e+04,-1.286281344000000000e+09
3.196800000000000000e+04,6.249391150555537613e+31
3.196900000000000000e+04,-4.682383993610970013e-22
3.197000000000000000e+04,-1.017344830414594091e+32
3.197100000000000000e+04,-2.640735496755013817e-14
3.197200000000000000e+04,-4.797137964528416613e+32
3.197300000000000000e+04,-3.862287040432937370e+19
3.197400000000000000e+04,3.072822914253492060e+20
3.197500000000000000e+04,-7.196468068286776543e-04
3.197600000000000000e+04,1.490241433750310893e+26
3.197700000000000000e+04,5.458710098266601562e+01
3.197800000000000000e+04,-2.087605011864584104e-17
3.197900000000000000e+04,-1.670274629127927065e-18
3.198000000000000000e+04,-2.063920010394782893e-22
3.198100000000000000e+04,8.492699599127462307e-12
3.198200000000000000e+04,6.898739712823953596e-08
3.198300000000000000e+04,-4.002323165679724507e-34
3.198400000000000000e+04,5.201096343552000000e+12
3.198500000000000000e+04,5.058166663296503884e-10
3.198600000000000000e+04,-5.575348386377167705e+35
3.198700000000000000e+04,3.080859904000000000e+09
3.198800000000000000e+04,-1.564081507907398232e-27
3.198900000000000000e+04,-8.598884001760967455e-14
3.199000000000000000e+04,4.515427917795022950e-06
3.199100000000000000e+04,-7.702787935604651092e-26
3.199200000000000000e+04,-7.424319419764051721e-26
3.199300000000000000e+04,2.634336403599289225e+30
3.199400000000000000e+04,-1.543638492799253483e-31
3.199500000000000000e+04,-1.556573768767475693e-37
3.199600000000000000e+04,-1.176412770291790366e-04
3.199700000000000000e+04,6.622474820293033850e-17
3.199800000000000000e+04,1.859423232000000000e+10
3.199900000000000000e+04,-2.121948364800000000e+11
3.200000000000000000e+04,-2.700613367778714746e-05
3.200100000000000000e+04,-5.986879065292800000e+14
3.200200000000000000e+04,-1.541687314275512217e-15
3.200300000000000000e+04,-9.359042975629312000e+15
3.200400000000000000e+04,-1.834818359375000000e+03
3.200500000000000000e+04,-2.789314970779648000e+17
3.200600000000000000e+04,5.337528162507876317e-12
3.200700000000000000e+04,3.418549852085561724e-07
3.200800000000000000e+04,6.771681826389652770e-11
3.200900000000000000e+04,-6.247119385379210077e-14
3.201000000000000000e+04,6.414541099523806579e-25
3.201100000000000000e+04,3.374157500000000000e+06
3.201200000000000000e+04,-5.607521898163578066e-24
3.201300000000000000e+04,-1.330000000000000000e+02
3.201400000000000000e+04,-2.345949815695241904e+21
3.201500000000000000e+04,1.836896240234375000e+03
3.201600000000000000e+04,-1.504880833331200000e+13
3.201700000000000000e+04,-1.411366560000000000e+08
3.201800000000000000e+04,-8.707379711624972230e+25
3.201900000000000000e+04,3.060302324593067169e-02
3.202000000000000000e+04,7.727465716268622604e+37
3.202100000000000000e+04,2.657868591882106557e-09
3.202200000000000000e+04,-3.612952993254928936e+23
3.202300000000000000e+04,-1.181277298201166559e-13
3.202400000000000000e+04,-2.557380847888202080e-14
3.202500000000000000e+04,-4.866960645480452908e+33
3.202600000000000000e+04,6.107897460937500000e+03
3.202700000000000000e+04,1.385905086141509606e-28
3.202800000000000000e+04,-4.090867200000000000e+09
3.202900000000000000e+04,-8.295424597563464922e+32
3.203000000000000000e+04,1.717271376848486400e+17
3.203100000000000000e+04,-1.534601935159141109e+28
3.203200000000000000e+04,-2.737549289508647544e-23
3.203300000000000000e+04,-9.139690405888000000e+12
3.203400000000000000e+04,1.341488430213998162e-15
3.203500000000000000e+04,8.579129226035200000e+13
3.203600000000000000e+04,-1.074960366997380425e+22
3.203700000000000000e+04,-3.440304965351970168e-07
3.203800000000000000e+04,-1.703563440947200000e+13
3.203900000000000000e+04,7.797999569447711110e-05
3.204000000000000000e+04,2.199750281491811947e-15
3.204100000000000000e+04,9.000967022255689228e+26
3.204200000000000000e+04,1.161302846587714011e+31
3.204300000000000000e+04,1.575162430101865261e-36
3.204400000000000000e+04,-9.811232876995751799e+25
3.204500000000000000e+04,-1.700888958566793008e-07
3.204600000000000000e+04,-1.162123593750000000e+05
3.204700000000000000e+04,-6.771353733792717007e-25
3.204800000000000000e+04,-4.562257204354932281e-30
3.204900000000000000e+04,-1.611194059101462281e-30
3.205000000000000000e+04,-6.387055971276537903e-19
3.205100000000000000e+04,-4.923362662483327022e-32
3.205200000000000000e+04,1.125672926499295896e-27
3.205300000000000000e+04,2.837560373301906136e-20
3.205400000000000000e+04,1.404676757206923946e-18
3.205500000000000000e+04,7.453001318400000000e+10
3.205600000000000000e+04,1.863318720000000000e+08
3.205700000000000000e+04,3.368541955947875977e+00
3.205800000000000000e+04,9.743250751488000000e+14
3.205900000000000000e+04,4.055439785588532686e-04
3.206000000000000000e+04,-9.012027000000000000e+06
3.206100000000000000e+04,5.059301237316231933e-33
3.206200000000000000e+04,5.636622538615525849e-28
3.206300000000000000e+04,-5.989787504402759680e+17
3.206400000000000000e+04,1.424185466021299362e-04
3.206500000000000000e+04,3.101255187582605479e-23
3.206600000000000000e+04,1.008824824824846833e-29
3.206700000000000000e+04,-1.449880248940309873e-36
3.206800000000000000e+04,-1.146361007690429688e+02
3.206900000000000000e+04,-2.761390731693381386e+20
3.207000000000000000e+04,-5.121326684537626241e+33
3.207100000000000000e+04,-2.727859761209933824e+18
3.207200000000000000e+04,-3.706277554109701427e+28
3.207300000000000000e+04,1.247972249984741211e-07
3.207400000000000000e+04,1.371880449185415168e+18
3.207500000000000000e+04,1.194225749825945600e+16
3.207600000000000000e+04,2.746982900695040000e+14
3.207700000000000000e+04,1.156650323537178338e-04
3.207800000000000000e+04,9.759141459394560000e+14
3.207900000000000000e+04,-3.081990635520000000e+11
3.208000000000000000e+04,2.024348581903753821e+31
3.208100000000000000e+04,3.383503255349751271e-09
3.208200000000000000e+04,1.966073167989800669e+26
3.208300000000000000e+04,-6.606710081225973870e-30
3.208400000000000000e+04,3.211713926761598157e+20
3.208500000000000000e+04,-5.863127000000000000e+06
3.208600000000000000e+04,-3.544615997406536478e+34
3.208700000000000000e+04,-2.795343716941419328e-26
3.208800000000000000e+04,1.250873783091200000e+13
3.208900000000000000e+04,1.012889541129879944e-07
3.209000000000000000e+04,2.360527133004887386e-30
3.209100000000000000e+04,8.207051764891661645e-32
3.209200000000000000e+04,5.246515497160241312e+25
3.209300000000000000e+04,4.874891601502895355e-10
3.209400000000000000e+04,8.092080541569091417e-31
3.209500000000000000e+04,-3.673341075760561125e-10
3.209600000000000000e+04,6.258227937891898622e+21
3.209700000000000000e+04,-4.990859329700469971e-01
3.209800000000000000e+04,-1.530729783537847315e+32
3.209900000000000000e+04,1.035779920000000000e+08
3.210000000000000000e+04,-3.758338437500000000e+05
3.210100000000000000e+04,1.956361386653331753e-35
3.210200000000000000e+04,-1.179880432325091135e+29
3.210300000000000000e+04,-1.563407486593642386e-36
3.210400000000000000e+04,2.509954560000000000e+08
3.210500000000000000e+04,8.346354736363512623e+23
3.210600000000000000e+04,-1.007697812783435051e-34
3.210700000000000000e+04,-1.015312904355840000e+14
3.210800000000000000e+04,-3.715692728292196989e-04
3.210900000000000000e+04,-2.987465470633228554e-38
3.211000000000000000e+04,-3.335624884048264032e-20
3.211100000000000000e+04,-3.296681975655963068e+27
3.211200000000000000e+04,9.253161400556564331e-02
3.211300000000000000e+04,-2.078125000000000000e+00
